Date,Category,Region,Sales,Units,Returns,Month,Profit
2025-05-28 03:19:49.303520,Home & Garden,East,4565,111,5,2025-05,838
2025-05-28 03:19:49.303520,Home & Garden,West,4413,110,7,2025-05,1219
2025-05-28 03:19:49.303520,Books,North,3960,50,2,2025-05,1363
2025-05-28 03:19:49.303520,Books,South,2426,101,7,2025-05,783
2025-05-28 03:19:49.303520,Books,East,4061,140,7,2025-05,898
2025-05-28 03:19:49.303520,Books,West,3072,68,2,2025-05,719
2025-05-28 03:19:49.303520,Sports,North,3070,85,3,2025-05,717
2025-05-28 03:19:49.303520,Sports,South,3034,32,1,2025-05,976
2025-05-28 03:19:49.303520,Sports,East,4226,75,4,2025-05,1473
2025-05-28 03:19:49.303520,Sports,West,3329,100,4,2025-05,1049
2025-05-28 03:19:49.303520,Toys,North,3296,33,2,2025-05,862
2025-05-28 03:19:49.303520,Toys,South,4196,52,2,2025-05,711
2025-05-28 03:19:49.303520,Toys,East,2597,37,2,2025-05,885
2025-05-28 03:19:49.303520,Toys,West,4823,141,6,2025-05,1553
2025-05-29 03:19:49.303520,Electronics,North,5611,75,5,2025-05,1785
2025-05-29 03:19:49.303520,Electronics,South,972,42,2,2025-05,221
2025-05-29 03:19:49.303520,Electronics,East,1000,11,0,2025-05,239
2025-05-29 03:19:49.303520,Electronics,West,1016,24,1,2025-05,176
2025-05-29 03:19:49.303520,Clothing,North,3110,34,2,2025-05,1049
2025-05-29 03:19:49.303520,Clothing,South,4170,53,1,2025-05,1412
2025-05-29 03:19:49.303520,Clothing,East,2024,28,1,2025-05,406
2025-05-29 03:19:49.303520,Clothing,West,4681,161,5,2025-05,1353
2025-05-29 03:19:49.303520,Home & Garden,North,1241,19,0,2025-05,236
2025-05-29 03:19:49.303520,Home & Garden,South,2469,34,1,2025-05,564
2025-05-29 03:19:49.303520,Home & Garden,East,5173,77,4,2025-05,1088
2025-05-29 03:19:49.303520,Home & Garden,West,1334,18,0,2025-05,304
2025-05-29 03:19:49.303520,Books,North,3377,58,1,2025-05,715
2025-05-29 03:19:49.303520,Books,South,3639,72,3,2025-05,797
2025-05-29 03:19:49.303520,Books,East,4063,53,2,2025-05,1252
2025-05-29 03:19:49.303520,Books,West,3785,72,5,2025-05,794
2025-05-29 03:19:49.303520,Sports,North,3802,82,3,2025-05,1189
2025-05-29 03:19:49.303520,Sports,South,3825,42,2,2025-05,1008
2025-05-29 03:19:49.303520,Sports,East,4592,191,11,2025-05,1405
2025-05-29 03:19:49.303520,Sports,West,4971,191,8,2025-05,1659
2025-05-29 03:19:49.303520,Toys,North,3057,44,3,2025-05,543
2025-05-29 03:19:49.303520,Toys,South,3730,81,2,2025-05,816
2025-05-29 03:19:49.303520,Toys,East,3797,43,2,2025-05,611
2025-05-29 03:19:49.303520,Toys,West,4306,65,4,2025-05,996
2025-05-30 03:19:49.303520,Electronics,North,4437,221,16,2025-05,876
2025-05-30 03:19:49.303520,Electronics,South,4127,68,2,2025-05,1090
2025-05-30 03:19:49.303520,Electronics,East,2765,86,6,2025-05,847
2025-05-30 03:19:49.303520,Electronics,West,3346,41,1,2025-05,827
2025-05-30 03:19:49.303520,Clothing,North,1925,20,1,2025-05,417
2025-05-30 03:19:49.303520,Clothing,South,3361,112,8,2025-05,606
2025-05-30 03:19:49.303520,Clothing,East,2972,56,1,2025-05,461
2025-05-30 03:19:49.303520,Clothing,West,5062,62,2,2025-05,1445
2025-05-30 03:19:49.303520,Home & Garden,North,2734,28,1,2025-05,426
2025-05-30 03:19:49.303520,Home & Garden,South,3266,58,4,2025-05,1091
2025-05-30 03:19:49.303520,Home & Garden,East,5819,70,4,2025-05,1564
2025-05-30 03:19:49.303520,Home & Garden,West,2812,59,4,2025-05,620
2025-05-30 03:19:49.303520,Books,North,2906,80,4,2025-05,460
2025-05-30 03:19:49.303520,Books,South,4779,81,5,2025-05,1112
2025-05-30 03:19:49.303520,Books,East,3582,99,2,2025-05,1158
2025-05-30 03:19:49.303520,Books,West,3273,65,2,2025-05,1125
2025-05-30 03:19:49.303520,Sports,North,1545,22,0,2025-05,257
2025-05-30 03:19:49.303520,Sports,South,2649,80,3,2025-05,809
2025-05-30 03:19:49.303520,Sports,East,1775,28,1,2025-05,357
2025-05-30 03:19:49.303520,Sports,West,5487,68,1,2025-05,1239
2025-05-30 03:19:49.303520,Toys,North,1860,38,1,2025-05,482
2025-05-30 03:19:49.303520,Toys,South,4062,57,2,2025-05,1417
2025-05-30 03:19:49.303520,Toys,East,3582,119,5,2025-05,686
2025-05-30 03:19:49.303520,Toys,West,4074,41,2,2025-05,717
2025-05-31 03:19:49.303520,Electronics,North,4435,108,6,2025-05,1192
2025-05-31 03:19:49.303520,Electronics,South,3561,89,5,2025-05,1141
2025-05-31 03:19:49.303520,Electronics,East,3799,38,1,2025-05,1062
2025-05-31 03:19:49.303520,Electronics,West,1438,21,0,2025-05,315
2025-05-31 03:19:49.303520,Clothing,North,2133,42,1,2025-05,736
2025-05-31 03:19:49.303520,Clothing,South,1170,55,3,2025-05,408
2025-05-31 03:19:49.303520,Clothing,East,2194,22,1,2025-05,667
2025-05-31 03:19:49.303520,Clothing,West,1447,16,0,2025-05,449
2025-05-31 03:19:49.303520,Home & Garden,North,2432,49,2,2025-05,734
2025-05-31 03:19:49.303520,Home & Garden,South,2844,30,0,2025-05,573
2025-05-31 03:19:49.303520,Home & Garden,East,2737,44,0,2025-05,492
2025-05-31 03:19:49.303520,Home & Garden,West,1956,78,1,2025-05,510
2025-05-31 03:19:49.303520,Books,North,2698,71,4,2025-05,919
2025-05-31 03:19:49.303520,Books,South,4377,208,6,2025-05,1425
2025-05-31 03:19:49.303520,Books,East,741,29,2,2025-05,126
2025-05-31 03:19:49.303520,Books,West,1887,69,2,2025-05,304
2025-05-31 03:19:49.303520,Sports,North,2348,42,1,2025-05,762
2025-05-31 03:19:49.303520,Sports,South,3546,43,1,2025-05,966
2025-05-31 03:19:49.303520,Sports,East,4306,45,1,2025-05,907
2025-05-31 03:19:49.303520,Sports,West,2582,129,6,2025-05,677
2025-05-31 03:19:49.303520,Toys,North,3359,167,10,2025-05,652
2025-05-31 03:19:49.303520,Toys,South,2304,24,0,2025-05,781
2025-05-31 03:19:49.303520,Toys,East,2680,59,4,2025-05,845
2025-05-31 03:19:49.303520,Toys,West,3202,71,2,2025-05,1096
2025-06-01 03:19:49.303520,Electronics,North,2186,44,2,2025-06,409
2025-06-01 03:19:49.303520,Electronics,South,2905,35,2,2025-06,925
2025-06-01 03:19:49.303520,Electronics,East,2597,44,2,2025-06,680
2025-06-01 03:19:49.303520,Electronics,West,1610,44,2,2025-06,346
2025-06-01 03:19:49.303520,Clothing,North,4323,62,4,2025-06,1063
2025-06-01 03:19:49.303520,Clothing,South,4454,139,4,2025-06,1509
2025-06-01 03:19:49.303520,Clothing,East,2110,24,0,2025-06,608
2025-06-01 03:19:49.303520,Clothing,West,3681,65,3,2025-06,817
2025-06-01 03:19:49.303520,Home & Garden,North,443,7,0,2025-06,155
2025-06-01 03:19:49.303520,Home & Garden,South,5328,85,2,2025-06,1167
2025-06-01 03:19:49.303520,Home & Garden,East,2178,94,4,2025-06,681
2025-06-01 03:19:49.303520,Home & Garden,West,2260,24,1,2025-06,693
2025-06-01 03:19:49.303520,Books,North,1638,45,1,2025-06,482
2025-06-01 03:19:49.303520,Books,South,1514,43,2,2025-06,429
2025-06-01 03:19:49.303520,Books,East,3538,168,5,2025-06,607
2025-06-01 03:19:49.303520,Books,West,5032,75,3,2025-06,1756
2025-06-01 03:19:49.303520,Sports,North,1412,18,0,2025-06,257
2025-06-01 03:19:49.303520,Sports,South,3339,45,2,2025-06,898
2025-06-01 03:19:49.303520,Sports,East,3348,36,1,2025-06,669
2025-06-01 03:19:49.303520,Sports,West,1011,14,0,2025-06,185
2025-06-01 03:19:49.303520,Toys,North,1749,41,2,2025-06,458
2025-06-01 03:19:49.303520,Toys,South,2655,32,2,2025-06,842
2025-06-01 03:19:49.303520,Toys,East,1479,23,1,2025-06,333
2025-06-01 03:19:49.303520,Toys,West,1197,22,1,2025-06,198
2025-06-02 03:19:49.303520,Electronics,North,3945,62,3,2025-06,1083
2025-06-02 03:19:49.303520,Electronics,South,4088,51,2,2025-06,1239
2025-06-02 03:19:49.303520,Electronics,East,4700,64,2,2025-06,983
2025-06-02 03:19:49.303520,Electronics,West,4779,59,1,2025-06,1376
2025-06-02 03:19:49.303520,Clothing,North,1454,14,0,2025-06,240
2025-06-02 03:19:49.303520,Clothing,South,1000,50,1,2025-06,222
2025-06-02 03:19:49.303520,Clothing,East,2389,56,1,2025-06,584
2025-06-02 03:19:49.303520,Clothing,West,2676,35,1,2025-06,819
2025-06-02 03:19:49.303520,Home & Garden,North,1745,24,0,2025-06,379
2025-06-02 03:19:49.303520,Home & Garden,South,1989,30,1,2025-06,478
2025-06-02 03:19:49.303520,Home & Garden,East,3230,46,2,2025-06,890
2025-06-02 03:19:49.303520,Home & Garden,West,3973,43,1,2025-06,1091
2025-06-02 03:19:49.303520,Books,North,1199,41,2,2025-06,304
2025-06-02 03:19:49.303520,Books,South,6289,81,4,2025-06,1356
2025-06-02 03:19:49.303520,Books,East,1910,76,2,2025-06,542
2025-06-02 03:19:49.303520,Books,West,1542,23,1,2025-06,489
2025-06-02 03:19:49.303520,Sports,North,154,3,0,2025-06,27
2025-06-02 03:19:49.303520,Sports,South,1218,14,0,2025-06,265
2025-06-02 03:19:49.303520,Sports,East,713,9,0,2025-06,202
2025-06-02 03:19:49.303520,Sports,West,3367,146,8,2025-06,1013
2025-06-02 03:19:49.303520,Toys,North,2791,68,3,2025-06,854
2025-06-02 03:19:49.303520,Toys,South,2606,37,1,2025-06,731
2025-06-02 03:19:49.303520,Toys,East,3572,66,3,2025-06,877
2025-06-02 03:19:49.303520,Toys,West,2883,110,7,2025-06,804
2025-06-03 03:19:49.303520,Electronics,North,3505,166,12,2025-06,620
2025-06-03 03:19:49.303520,Electronics,South,1510,22,0,2025-06,289
2025-06-03 03:19:49.303520,Electronics,East,2047,21,1,2025-06,686
2025-06-03 03:19:49.303520,Electronics,West,3412,66,3,2025-06,1141
2025-06-03 03:19:49.303520,Clothing,North,1135,51,3,2025-06,334
2025-06-03 03:19:49.303520,Clothing,South,3427,76,4,2025-06,738
2025-06-03 03:19:49.303520,Clothing,East,3381,56,1,2025-06,945
2025-06-03 03:19:49.303520,Clothing,West,3029,45,2,2025-06,871
2025-06-03 03:19:49.303520,Home & Garden,North,5105,92,2,2025-06,1291
2025-06-03 03:19:49.303520,Home & Garden,South,2226,60,4,2025-06,667
2025-06-03 03:19:49.303520,Home & Garden,East,1285,13,0,2025-06,200
2025-06-03 03:19:49.303520,Home & Garden,West,2309,96,3,2025-06,464
2025-06-03 03:19:49.303520,Books,North,3330,51,4,2025-06,1028
2025-06-03 03:19:49.303520,Books,South,2743,70,4,2025-06,926
2025-06-03 03:19:49.303520,Books,East,2099,48,2,2025-06,682
2025-06-03 03:19:49.303520,Books,West,3831,103,5,2025-06,1123
2025-06-03 03:19:49.303520,Sports,North,1734,49,2,2025-06,317
2025-06-03 03:19:49.303520,Sports,South,2878,49,2,2025-06,643
2025-06-03 03:19:49.303520,Sports,East,2150,36,2,2025-06,344
2025-06-03 03:19:49.303520,Sports,West,1024,11,0,2025-06,284
2025-06-03 03:19:49.303520,Toys,North,2940,31,0,2025-06,705
2025-06-03 03:19:49.303520,Toys,South,3404,37,0,2025-06,900
2025-06-03 03:19:49.303520,Toys,East,1359,35,2,2025-06,470
2025-06-03 03:19:49.303520,Toys,West,5445,68,1,2025-06,1254
2025-06-04 03:19:49.303520,Electronics,North,371,4,0,2025-06,78
2025-06-04 03:19:49.303520,Electronics,South,3431,155,5,2025-06,617
2025-06-04 03:19:49.303520,Electronics,East,3400,51,2,2025-06,607
2025-06-04 03:19:49.303520,Electronics,West,3712,70,2,2025-06,941
2025-06-04 03:19:49.303520,Clothing,North,2696,36,2,2025-06,808
2025-06-04 03:19:49.303520,Clothing,South,3507,59,2,2025-06,921
2025-06-04 03:19:49.303520,Clothing,East,1916,45,2,2025-06,622
2025-06-04 03:19:49.303520,Clothing,West,5822,90,3,2025-06,1241
2025-06-04 03:19:49.303520,Home & Garden,North,4144,54,3,2025-06,1114
2025-06-04 03:19:49.303520,Home & Garden,South,5152,66,3,2025-06,1454
2025-06-04 03:19:49.303520,Home & Garden,East,4231,79,2,2025-06,872
2025-06-04 03:19:49.303520,Home & Garden,West,2296,47,1,2025-06,526
2025-06-04 03:19:49.303520,Books,North,2449,102,4,2025-06,656
2025-06-04 03:19:49.303520,Books,South,776,11,0,2025-06,119
2025-06-04 03:19:49.303520,Books,East,5413,102,6,2025-06,1771
2025-06-04 03:19:49.303520,Books,West,3550,38,1,2025-06,611
2025-06-04 03:19:49.303520,Sports,North,5627,72,2,2025-06,897
2025-06-04 03:19:49.303520,Sports,South,4010,49,3,2025-06,773
2025-06-04 03:19:49.303520,Sports,East,4858,127,9,2025-06,1216
2025-06-04 03:19:49.303520,Sports,West,4123,46,2,2025-06,889
2025-06-04 03:19:49.303520,Toys,North,3573,70,3,2025-06,850
2025-06-04 03:19:49.303520,Toys,South,1323,55,2,2025-06,220
2025-06-04 03:19:49.303520,Toys,East,3122,46,1,2025-06,613
2025-06-04 03:19:49.303520,Toys,West,452,5,0,2025-06,76
2025-06-05 03:19:49.303520,Electronics,North,5255,53,3,2025-06,1029
2025-06-05 03:19:49.303520,Electronics,South,3318,100,2,2025-06,964
2025-06-05 03:19:49.303520,Electronics,East,2184,50,3,2025-06,578
2025-06-05 03:19:49.303520,Electronics,West,1653,82,2,2025-06,358
2025-06-05 03:19:49.303520,Clothing,North,3449,118,2,2025-06,697
2025-06-05 03:19:49.303520,Clothing,South,782,39,2,2025-06,273
2025-06-05 03:19:49.303520,Clothing,East,2554,72,4,2025-06,775
2025-06-05 03:19:49.303520,Clothing,West,3550,147,5,2025-06,1116
2025-06-05 03:19:49.303520,Home & Garden,North,2409,26,1,2025-06,374
2025-06-05 03:19:49.303520,Home & Garden,South,3413,148,3,2025-06,552
2025-06-05 03:19:49.303520,Home & Garden,East,4336,98,6,2025-06,1268
2025-06-05 03:19:49.303520,Home & Garden,West,5230,141,9,2025-06,985
2025-06-05 03:19:49.303520,Books,North,1698,20,0,2025-06,399
2025-06-05 03:19:49.303520,Books,South,2874,53,1,2025-06,536
2025-06-05 03:19:49.303520,Books,East,1884,20,1,2025-06,349
2025-06-05 03:19:49.303520,Books,West,4016,97,3,2025-06,690
2025-06-05 03:19:49.303520,Sports,North,1680,18,1,2025-06,451
2025-06-05 03:19:49.303520,Sports,South,4677,80,2,2025-06,1393
2025-06-05 03:19:49.303520,Sports,East,1827,23,1,2025-06,294
2025-06-05 03:19:49.303520,Sports,West,5079,57,3,2025-06,1041
2025-06-05 03:19:49.303520,Toys,North,1665,45,2,2025-06,468
2025-06-05 03:19:49.303520,Toys,South,3497,45,1,2025-06,798
2025-06-05 03:19:49.303520,Toys,East,1565,16,0,2025-06,455
2025-06-05 03:19:49.303520,Toys,West,4673,222,15,2025-06,1410
2025-06-06 03:19:49.303520,Electronics,North,2615,70,2,2025-06,409
2025-06-06 03:19:49.303520,Electronics,South,3448,78,1,2025-06,779
2025-06-06 03:19:49.303520,Electronics,East,4514,155,7,2025-06,1335
2025-06-06 03:19:49.303520,Electronics,West,3370,80,5,2025-06,760
2025-06-06 03:19:49.303520,Clothing,North,1434,39,2,2025-06,216
2025-06-06 03:19:49.303520,Clothing,South,1908,48,2,2025-06,414
2025-06-06 03:19:49.303520,Clothing,East,5278,62,4,2025-06,1712
2025-06-06 03:19:49.303520,Clothing,West,4066,101,6,2025-06,1384
2025-06-06 03:19:49.303520,Home & Garden,North,4951,225,11,2025-06,1297
2025-06-06 03:19:49.303520,Home & Garden,South,2392,37,2,2025-06,505
2025-06-06 03:19:49.303520,Home & Garden,East,4556,77,5,2025-06,1108
2025-06-06 03:19:49.303520,Home & Garden,West,4166,42,1,2025-06,821
2025-06-06 03:19:49.303520,Books,North,2167,48,3,2025-06,397
2025-06-06 03:19:49.303520,Books,South,3286,42,2,2025-06,817
2025-06-06 03:19:49.303520,Books,East,4198,76,3,2025-06,1248
2025-06-06 03:19:49.303520,Books,West,2372,47,1,2025-06,461
2025-06-06 03:19:49.303520,Sports,North,1489,17,0,2025-06,494
2025-06-06 03:19:49.303520,Sports,South,3200,36,1,2025-06,587
2025-06-06 03:19:49.303520,Sports,East,1089,12,0,2025-06,284
2025-06-06 03:19:49.303520,Sports,West,1647,20,0,2025-06,502
2025-06-06 03:19:49.303520,Toys,North,2533,44,1,2025-06,488
2025-06-06 03:19:49.303520,Toys,South,4168,44,2,2025-06,872
2025-06-06 03:19:49.303520,Toys,East,2057,60,2,2025-06,329
2025-06-06 03:19:49.303520,Toys,West,2986,71,3,2025-06,1011
2025-06-07 03:19:49.303520,Electronics,North,392,5,0,2025-06,96
2025-06-07 03:19:49.303520,Electronics,South,1638,23,1,2025-06,266
2025-06-07 03:19:49.303520,Electronics,East,2557,40,2,2025-06,808
2025-06-07 03:19:49.303520,Electronics,West,5112,213,11,2025-06,1348
2025-06-07 03:19:49.303520,Clothing,North,1890,24,1,2025-06,304
2025-06-07 03:19:49.303520,Clothing,South,2502,39,1,2025-06,600
2025-06-07 03:19:49.303520,Clothing,East,5315,171,12,2025-06,1259
2025-06-07 03:19:49.303520,Clothing,West,1961,51,2,2025-06,351
2025-06-07 03:19:49.303520,Home & Garden,North,2156,46,1,2025-06,504
2025-06-07 03:19:49.303520,Home & Garden,South,2765,98,4,2025-06,571
2025-06-07 03:19:49.303520,Home & Garden,East,3300,61,2,2025-06,956
2025-06-07 03:19:49.303520,Home & Garden,West,4348,98,2,2025-06,656
2025-06-07 03:19:49.303520,Books,North,1763,18,0,2025-06,301
2025-06-07 03:19:49.303520,Books,South,2966,47,1,2025-06,989
2025-06-07 03:19:49.303520,Books,East,2199,24,1,2025-06,520
2025-06-07 03:19:49.303520,Books,West,4268,58,1,2025-06,790
2025-06-07 03:19:49.303520,Sports,North,3425,36,2,2025-06,1057
2025-06-07 03:19:49.303520,Sports,South,2724,44,2,2025-06,872
2025-06-07 03:19:49.303520,Sports,East,922,9,0,2025-06,177
2025-06-07 03:19:49.303520,Sports,West,2927,36,2,2025-06,856
2025-06-07 03:19:49.303520,Toys,North,1475,28,0,2025-06,402
2025-06-07 03:19:49.303520,Toys,South,2877,44,3,2025-06,860
2025-06-07 03:19:49.303520,Toys,East,4092,110,4,2025-06,1258
2025-06-07 03:19:49.303520,Toys,West,2804,40,1,2025-06,791
2025-06-08 03:19:49.303520,Electronics,North,1258,18,0,2025-06,429
2025-06-08 03:19:49.303520,Electronics,South,1566,26,0,2025-06,505
2025-06-08 03:19:49.303520,Electronics,East,2946,38,1,2025-06,576
2025-06-08 03:19:49.303520,Electronics,West,4741,135,8,2025-06,1577
2025-06-08 03:19:49.303520,Clothing,North,5171,70,2,2025-06,1147
2025-06-08 03:19:49.303520,Clothing,South,1529,20,0,2025-06,451
2025-06-08 03:19:49.303520,Clothing,East,4798,63,3,2025-06,1533
2025-06-08 03:19:49.303520,Clothing,West,2433,27,1,2025-06,577
2025-06-08 03:19:49.303520,Home & Garden,North,2296,23,1,2025-06,368
2025-06-08 03:19:49.303520,Home & Garden,South,1466,35,1,2025-06,498
2025-06-08 03:19:49.303520,Home & Garden,East,3060,32,2,2025-06,503
2025-06-08 03:19:49.303520,Home & Garden,West,1872,35,0,2025-06,411
2025-06-08 03:19:49.303520,Books,North,3546,37,0,2025-06,954
2025-06-08 03:19:49.303520,Books,South,4591,218,16,2025-06,796
2025-06-08 03:19:49.303520,Books,East,2275,58,2,2025-06,722
2025-06-08 03:19:49.303520,Books,West,3543,38,2,2025-06,675
2025-06-08 03:19:49.303520,Sports,North,3011,30,1,2025-06,1045
2025-06-08 03:19:49.303520,Sports,South,1277,42,2,2025-06,425
2025-06-08 03:19:49.303520,Sports,East,4966,105,8,2025-06,1345
2025-06-08 03:19:49.303520,Sports,West,4042,77,4,2025-06,1139
2025-06-08 03:19:49.303520,Toys,North,2353,36,2,2025-06,604
2025-06-08 03:19:49.303520,Toys,South,2262,42,1,2025-06,516
2025-06-08 03:19:49.303520,Toys,East,3031,75,2,2025-06,667
2025-06-08 03:19:49.303520,Toys,West,1885,20,0,2025-06,618
2025-06-09 03:19:49.303520,Electronics,North,3951,84,4,2025-06,1048
2025-06-09 03:19:49.303520,Electronics,South,968,10,0,2025-06,304
2025-06-09 03:19:49.303520,Electronics,East,2254,59,2,2025-06,569
2025-06-09 03:19:49.303520,Electronics,West,4979,72,1,2025-06,1052
2025-06-09 03:19:49.303520,Clothing,North,2769,102,5,2025-06,466
2025-06-09 03:19:49.303520,Clothing,South,4698,88,2,2025-06,1008
2025-06-09 03:19:49.303520,Clothing,East,2923,67,3,2025-06,952
2025-06-09 03:19:49.303520,Clothing,West,4214,47,1,2025-06,1232
2025-06-09 03:19:49.303520,Home & Garden,North,5400,94,6,2025-06,1658
2025-06-09 03:19:49.303520,Home & Garden,South,3952,109,8,2025-06,1204
2025-06-09 03:19:49.303520,Home & Garden,East,4744,55,3,2025-06,825
2025-06-09 03:19:49.303520,Home & Garden,West,4422,58,3,2025-06,803
2025-06-09 03:19:49.303520,Books,North,3458,164,6,2025-06,738
2025-06-09 03:19:49.303520,Books,South,1297,49,1,2025-06,272
2025-06-09 03:19:49.303520,Books,East,4249,101,7,2025-06,693
2025-06-09 03:19:49.303520,Books,West,510,5,0,2025-06,92
2025-06-09 03:19:49.303520,Sports,North,3879,44,2,2025-06,1246
2025-06-09 03:19:49.303520,Sports,South,3749,133,4,2025-06,1004
2025-06-09 03:19:49.303520,Sports,East,2366,29,0,2025-06,516
2025-06-09 03:19:49.303520,Sports,West,3447,78,3,2025-06,880
2025-06-09 03:19:49.303520,Toys,North,2090,59,2,2025-06,422
2025-06-09 03:19:49.303520,Toys,South,3606,38,2,2025-06,961
2025-06-09 03:19:49.303520,Toys,East,4663,48,2,2025-06,769
2025-06-09 03:19:49.303520,Toys,West,4375,109,2,2025-06,1446
2025-06-10 03:19:49.303520,Electronics,North,3259,120,9,2025-06,645
2025-06-10 03:19:49.303520,Electronics,South,3139,52,2,2025-06,985
2025-06-10 03:19:49.303520,Electronics,East,2394,27,1,2025-06,675
2025-06-10 03:19:49.303520,Electronics,West,1410,19,0,2025-06,358
2025-06-10 03:19:49.303520,Clothing,North,1689,23,1,2025-06,567
2025-06-10 03:19:49.303520,Clothing,South,1277,16,0,2025-06,231
2025-06-10 03:19:49.303520,Clothing,East,4022,69,4,2025-06,699
2025-06-10 03:19:49.303520,Clothing,West,3138,35,2,2025-06,672
2025-06-10 03:19:49.303520,Home & Garden,North,3300,55,2,2025-06,1042
2025-06-10 03:19:49.303520,Home & Garden,South,3958,50,1,2025-06,621
2025-06-10 03:19:49.303520,Home & Garden,East,2279,29,0,2025-06,450
2025-06-10 03:19:49.303520,Home & Garden,West,2297,29,1,2025-06,539
2025-06-10 03:19:49.303520,Books,North,4499,45,3,2025-06,1316
2025-06-10 03:19:49.303520,Books,South,2421,30,1,2025-06,508
2025-06-10 03:19:49.303520,Books,East,2806,39,2,2025-06,672
2025-06-10 03:19:49.303520,Books,West,4887,56,2,2025-06,1062
2025-06-10 03:19:49.303520,Sports,North,4042,46,3,2025-06,680
2025-06-10 03:19:49.303520,Sports,South,2356,34,2,2025-06,701
2025-06-10 03:19:49.303520,Sports,East,1488,22,0,2025-06,360
2025-06-10 03:19:49.303520,Sports,West,2794,139,10,2025-06,873
2025-06-10 03:19:49.303520,Toys,North,2945,52,3,2025-06,850
2025-06-10 03:19:49.303520,Toys,South,4238,61,2,2025-06,684
2025-06-10 03:19:49.303520,Toys,East,4938,57,4,2025-06,1234
2025-06-10 03:19:49.303520,Toys,West,1447,18,0,2025-06,503
2025-06-11 03:19:49.303520,Electronics,North,3856,167,8,2025-06,815
2025-06-11 03:19:49.303520,Electronics,South,1142,21,0,2025-06,283
2025-06-11 03:19:49.303520,Electronics,East,768,16,0,2025-06,215
